order_id,customer_id,order_ts,status,channel,currency
7755,594,2024-02-17,REFUNDED,MOBILE,GBP
7756,388,2023-03-28,Paid,WEB,USD
7757,885,2024-01-28,PAID,STORE,USD
7758,840,2023-06-18,Paid,STORE,USD
7759,396,2023-12-17,paid,STORE,EUR
7760,516,2024-03-24,paid,WEB,EUR
7761,757,2024-03-27,PAID,STORE,GBP
7762,539,2023-01-16,REFUNDED,WEB,GBP
7763,421,2023-08-26,Paid,MOBILE,USD
7764,108,2023-04-05,paid,STORE,USD
7765,985,2023-08-28,REFUNDED,STORE,EUR
7766,52,2023-11-02,PAID,MOBILE,GBP
7767,746,2023-01-26,Paid,STORE,USD
7768,675,2023-03-30,PAID,MOBILE,GBP
7769,64,2023-01-17,REFUNDED,STORE,EUR
7770,381,2024-01-18,CANCELLED,STORE,EUR
7771,363,2023-02-25,CANCELLED,WEB,GBP
7772,219,2023-03-17,Paid,MOBILE,GBP
7773,437,2023-12-10,Paid,WEB,EUR
7774,979,2023-11-04,REFUNDED,WEB,GBP
7775,61,2023-04-11,Paid,WEB,EUR
7776,89,2023-01-07,CANCELLED,MOBILE,GBP
7777,887,2024-03-28,REFUNDED,STORE,GBP
7778,531,2023-10-10,REFUNDED,WEB,EUR
7779,28,2023-02-13,Paid,WEB,GBP
7780,255,2023-04-01,paid,MOBILE,GBP
7781,887,2024-03-19,PAID,WEB,EUR
7782,443,2023-11-02,paid,STORE,USD
7783,205,2024-03-29,CANCELLED,STORE,GBP
7784,962,2023-01-03,CANCELLED,WEB,EUR
7785,978,2024-01-23,paid,STORE,USD
7786,665,2024-01-05,REFUNDED,MOBILE,GBP
7787,257,2023-03-27,PAID,STORE,GBP
7788,527,2023-10-04,Paid,MOBILE,EUR
7789,149,2023-06-07,paid,MOBILE,GBP
7790,804,2023-09-23,Paid,MOBILE,GBP
7791,888,2023-12-08,paid,WEB,USD
7792,75,2023-01-31,REFUNDED,WEB,EUR
7793,953,2023-05-01,REFUNDED,STORE,USD
7794,504,2023-12-05,PAID,STORE,EUR
7795,814,2023-10-31,Paid,WEB,GBP
7796,528,2023-04-07,paid,STORE,USD
7797,816,2023-12-30,Paid,WEB,EUR
7798,52,2023-09-01,paid,MOBILE,GBP
7799,675,2023-07-30,PAID,WEB,EUR
7800,102,2023-04-20,Paid,STORE,EUR
7801,757,2023-04-20,REFUNDED,WEB,GBP
7802,539,2023-08-12,CANCELLED,MOBILE,USD
7803,525,2024-01-28,CANCELLED,MOBILE,EUR
7804,716,2023-09-29,paid,MOBILE,EUR
7805,68,2023-07-09,paid,WEB,GBP
7806,996,2023-07-29,Paid,WEB,USD
7807,407,2023-02-22,PAID,STORE,EUR
7808,251,2023-09-17,PAID,STORE,USD
7809,888,2023-03-28,Paid,WEB,USD
7810,162,2023-11-15,Paid,WEB,USD
7811,551,2023-11-27,PAID,MOBILE,USD
7812,216,2023-04-25,CANCELLED,WEB,EUR
7813,672,2023-05-03,CANCELLED,WEB,USD
7814,581,2023-11-04,paid,WEB,EUR
7815,162,2023-03-10,PAID,WEB,EUR
7816,223,2023-11-24,REFUNDED,MOBILE,EUR
7817,619,2024-03-05,Paid,WEB,USD
7818,683,2024-03-24,REFUNDED,MOBILE,GBP
7819,767,2023-07-03,REFUNDED,MOBILE,USD
7820,165,2023-04-08,CANCELLED,STORE,GBP
7821,842,2023-01-09,CANCELLED,MOBILE,EUR
7822,406,2023-09-29,PAID,MOBILE,EUR
7823,215,2024-02-06,CANCELLED,STORE,USD
7824,887,2023-07-02,PAID,STORE,EUR
7825,701,2023-06-17,PAID,STORE,GBP
7826,146,2023-11-29,PAID,WEB,GBP
7827,393,2023-06-08,CANCELLED,STORE,USD
7828,210,2023-07-31,PAID,MOBILE,USD
7829,316,2023-02-17,CANCELLED,WEB,USD
7830,906,2024-02-19,PAID,STORE,GBP
7831,320,2023-11-20,PAID,MOBILE,USD
7832,333,2024-02-26,CANCELLED,STORE,GBP
7833,555,2024-02-20,REFUNDED,STORE,GBP
7834,265,2023-01-21,paid,STORE,EUR
7835,157,2024-01-31,paid,STORE,USD
7836,484,2024-01-29,PAID,STORE,USD
7837,205,2023-05-28,PAID,STORE,GBP
7838,965,2023-03-07,Paid,STORE,GBP
7839,722,2024-02-12,Paid,STORE,GBP
7840,747,2023-10-19,Paid,MOBILE,EUR
7841,919,2023-10-14,PAID,STORE,USD
7842,881,2023-02-01,paid,STORE,USD
7843,749,2023-10-05,paid,WEB,USD
7844,130,2024-03-01,PAID,STORE,GBP
7845,362,2023-03-25,paid,MOBILE,EUR
7846,487,2023-01-15,CANCELLED,WEB,USD
7847,299,2023-02-10,paid,MOBILE,EUR
7848,433,2023-12-05,PAID,MOBILE,EUR
7849,733,2024-02-19,CANCELLED,WEB,USD
7850,544,2023-05-15,paid,STORE,USD
7851,650,2023-05-14,CANCELLED,WEB,EUR
7852,633,2023-03-21,CANCELLED,WEB,GBP
7853,717,2024-03-23,PAID,MOBILE,USD
7854,342,2024-03-12,Paid,WEB,EUR
7855,287,2023-06-14,CANCELLED,MOBILE,GBP
7856,834,2023-04-06,PAID,STORE,EUR
7857,331,2023-05-22,REFUNDED,MOBILE,USD
7858,264,2023-10-26,CANCELLED,MOBILE,USD
7859,144,2024-02-16,CANCELLED,MOBILE,EUR
7860,808,2023-07-22,REFUNDED,MOBILE,GBP
7861,119,2023-04-24,REFUNDED,MOBILE,USD
7862,738,2023-05-24,PAID,WEB,USD
7863,655,2023-02-13,REFUNDED,MOBILE,GBP
7864,248,2023-10-29,Paid,MOBILE,EUR
7865,181,2023-08-25,CANCELLED,STORE,EUR
7866,249,2023-10-18,PAID,STORE,GBP
7867,155,2023-11-07,Paid,WEB,EUR
7868,859,2023-10-15,PAID,WEB,EUR
7869,299,2023-03-14,CANCELLED,WEB,EUR
7870,406,2023-10-02,paid,STORE,USD
7871,815,2023-06-17,REFUNDED,STORE,EUR
7872,944,2024-03-06,Paid,MOBILE,USD
7873,670,2023-04-26,paid,STORE,EUR
7874,626,2024-01-26,PAID,MOBILE,USD
7875,215,2023-12-05,CANCELLED,MOBILE,USD
7876,885,2023-03-25,REFUNDED,MOBILE,GBP
7877,843,2023-05-10,paid,MOBILE,USD
7878,373,2024-03-10,REFUNDED,STORE,EUR
7879,554,2023-09-21,REFUNDED,MOBILE,USD
7880,42,2024-01-29,paid,WEB,EUR
7881,944,2023-02-20,REFUNDED,MOBILE,GBP
7882,113,2023-02-09,Paid,STORE,GBP
7883,751,2023-07-24,CANCELLED,WEB,USD
7884,192,2023-11-27,PAID,STORE,USD
7885,241,2023-09-01,paid,WEB,EUR
7886,297,2023-09-04,Paid,STORE,EUR
7887,660,2023-10-09,PAID,WEB,USD
7888,276,2023-07-12,CANCELLED,MOBILE,GBP
7889,598,2023-08-11,Paid,WEB,GBP
7890,498,2023-05-04,REFUNDED,WEB,USD
7891,870,2023-12-25,REFUNDED,WEB,EUR
7892,543,2023-03-30,REFUNDED,MOBILE,GBP
7893,281,2023-02-27,REFUNDED,MOBILE,EUR
7894,508,2023-12-24,PAID,STORE,EUR
7895,686,2024-01-27,REFUNDED,MOBILE,EUR
7896,22,2023-11-24,CANCELLED,MOBILE,USD
7897,200,2023-02-25,Paid,WEB,EUR
7898,621,2023-08-15,Paid,STORE,GBP
7899,557,2023-06-16,CANCELLED,MOBILE,GBP
7900,293,2023-05-21,CANCELLED,STORE,GBP
7901,332,2023-09-07,paid,WEB,GBP
7902,872,2024-03-26,paid,MOBILE,GBP
7903,311,2024-02-08,REFUNDED,STORE,GBP
7904,920,2023-04-30,PAID,WEB,EUR
7905,107,2023-10-31,PAID,WEB,USD
7906,816,2023-09-01,REFUNDED,STORE,GBP
7907,340,2024-02-14,Paid,STORE,USD
7908,816,2023-09-18,CANCELLED,STORE,EUR
7909,281,2023-03-21,CANCELLED,MOBILE,USD
7910,832,2023-05-28,Paid,MOBILE,USD
7911,116,2023-05-30,CANCELLED,WEB,GBP
7912,455,2023-05-25,paid,STORE,EUR
7913,633,2023-02-07,paid,WEB,GBP
7914,970,2023-04-12,Paid,WEB,GBP
7915,692,2023-03-25,Paid,STORE,GBP
7916,943,2024-03-10,paid,WEB,EUR
7917,101,2023-09-01,REFUNDED,WEB,USD
7918,658,2024-03-09,PAID,STORE,GBP
7919,400,2023-02-27,PAID,STORE,GBP
7920,544,2023-11-18,Paid,STORE,EUR
7921,21,2023-10-27,paid,WEB,EUR
7922,44,2023-09-12,Paid,WEB,USD
7923,483,2024-01-13,PAID,STORE,USD
7924,859,2023-08-24,CANCELLED,STORE,USD
7925,822,2024-01-07,Paid,MOBILE,USD
7926,107,2023-02-12,REFUNDED,STORE,GBP
7927,932,2023-05-27,REFUNDED,MOBILE,EUR
7928,907,2023-09-19,PAID,STORE,EUR
7929,640,2023-05-31,PAID,STORE,GBP
7930,657,2023-11-21,Paid,WEB,EUR
7931,495,2023-09-17,Paid,STORE,GBP
7932,79,2024-03-05,REFUNDED,MOBILE,EUR
7933,519,2023-09-27,REFUNDED,MOBILE,GBP
7934,193,2023-11-07,paid,STORE,EUR
7935,778,2024-02-07,REFUNDED,WEB,USD
7936,581,2023-12-17,Paid,STORE,GBP
7937,287,2023-10-20,Paid,MOBILE,EUR
7938,285,2023-04-11,REFUNDED,MOBILE,EUR
7939,745,2024-03-28,Paid,WEB,EUR
7940,76,2023-03-07,PAID,STORE,GBP
7941,547,2023-09-21,paid,MOBILE,GBP
7942,195,2023-09-14,paid,MOBILE,USD
7943,352,2023-04-09,Paid,WEB,EUR
7944,317,2023-09-07,CANCELLED,WEB,EUR
7945,237,2023-10-30,CANCELLED,MOBILE,USD
7946,436,2023-06-05,paid,MOBILE,USD
7947,89,2023-06-25,REFUNDED,STORE,GBP
7948,609,2024-01-01,REFUNDED,STORE,USD
7949,77,2023-05-31,Paid,STORE,USD
7950,572,2023-09-11,Paid,WEB,EUR
7951,160,2024-02-27,CANCELLED,MOBILE,EUR
7952,728,2023-10-02,Paid,MOBILE,EUR
7953,277,2024-03-19,paid,WEB,USD
7954,909,2023-02-15,Paid,STORE,EUR
7955,205,2023-03-02,REFUNDED,MOBILE,USD
7956,769,2024-03-08,REFUNDED,STORE,GBP
7957,49,2023-08-26,paid,STORE,USD
7958,842,2023-08-14,PAID,WEB,GBP
7959,782,2023-01-22,PAID,WEB,GBP
7960,952,2023-05-31,paid,STORE,GBP
7961,466,2023-01-19,Paid,STORE,EUR
7962,402,2023-11-28,paid,STORE,USD
7963,686,2023-06-08,Paid,WEB,EUR
7964,573,2023-04-25,PAID,MOBILE,GBP
7965,80,2023-10-14,Paid,STORE,GBP
7966,342,2024-02-26,paid,MOBILE,GBP
7967,968,2023-01-21,CANCELLED,MOBILE,EUR
7968,480,2024-02-05,Paid,WEB,EUR
7969,189,2023-06-02,PAID,WEB,EUR
7970,606,2023-01-31,paid,WEB,USD
7971,220,2023-08-27,PAID,WEB,USD
7972,890,2023-10-21,Paid,WEB,EUR
7973,652,2024-03-12,PAID,STORE,EUR
7974,307,2023-03-28,PAID,WEB,GBP
7975,596,2023-03-01,REFUNDED,STORE,USD
7976,821,2023-09-24,REFUNDED,MOBILE,USD
7977,335,2023-08-03,Paid,STORE,EUR
7978,441,2023-03-17,Paid,MOBILE,GBP
7979,525,2023-02-07,Paid,STORE,GBP
7980,511,2024-01-04,PAID,WEB,GBP
7981,13,2023-03-17,REFUNDED,MOBILE,EUR
7982,700,2023-07-24,PAID,STORE,USD
7983,796,2024-01-29,REFUNDED,STORE,EUR
7984,200,2024-02-20,CANCELLED,MOBILE,GBP
7985,834,2023-07-05,REFUNDED,STORE,USD
7986,202,2024-01-07,paid,MOBILE,EUR
7987,756,2024-02-23,CANCELLED,STORE,EUR
7988,920,2023-04-12,REFUNDED,STORE,EUR
7989,929,2023-09-29,CANCELLED,STORE,GBP
7990,619,2024-03-24,paid,WEB,GBP
7991,976,2023-07-06,Paid,STORE,EUR
7992,436,2024-02-18,Paid,STORE,GBP
7993,761,2023-09-27,paid,WEB,USD
7994,987,2023-04-23,Paid,WEB,EUR
7995,767,2023-02-12,paid,WEB,USD
7996,85,2023-07-06,Paid,STORE,EUR
7997,671,2023-12-06,paid,MOBILE,GBP
7998,867,2023-08-06,paid,STORE,GBP
7999,491,2023-09-29,paid,STORE,EUR
8000,769,2023-08-27,paid,MOBILE,GBP
8001,363,2024-03-09,Paid,WEB,USD
8002,746,2023-07-19,CANCELLED,STORE,USD
8003,752,2023-02-17,CANCELLED,STORE,USD
8004,229,2023-10-13,CANCELLED,MOBILE,GBP
8005,738,2023-10-29,CANCELLED,MOBILE,USD
8006,60,2023-01-27,PAID,STORE,GBP
8007,588,2023-11-06,REFUNDED,WEB,EUR
8008,481,2023-09-23,paid,MOBILE,EUR
8009,621,2023-11-18,paid,WEB,GBP
8010,776,2023-10-23,REFUNDED,WEB,USD
8011,431,2023-12-22,CANCELLED,WEB,USD
8012,627,2023-03-21,paid,STORE,USD
8013,156,2023-12-06,Paid,WEB,EUR
8014,743,2023-09-01,paid,MOBILE,GBP
8015,591,2023-06-16,PAID,WEB,EUR
8016,423,2023-04-21,paid,STORE,EUR
8017,393,2023-03-09,PAID,STORE,USD
8018,201,2023-07-06,CANCELLED,WEB,GBP
8019,727,2023-11-15,Paid,STORE,USD
8020,646,2023-02-25,REFUNDED,STORE,EUR
8021,713,2024-01-18,Paid,STORE,GBP
8022,951,2023-10-29,Paid,STORE,EUR
8023,372,2023-10-28,Paid,STORE,USD
8024,267,2023-04-23,Paid,MOBILE,EUR
8025,315,2023-05-23,CANCELLED,MOBILE,EUR
8026,343,2023-12-21,PAID,STORE,EUR
8027,236,2023-04-30,REFUNDED,STORE,GBP
8028,667,2023-07-23,PAID,MOBILE,GBP
8029,539,2024-03-08,PAID,STORE,EUR
8030,510,2023-04-09,Paid,STORE,USD
8031,561,2024-03-23,Paid,MOBILE,GBP
8032,108,2023-08-28,paid,STORE,GBP
8033,155,2023-08-19,PAID,STORE,GBP
8034,606,2023-11-05,REFUNDED,MOBILE,EUR
8035,489,2023-03-10,paid,WEB,EUR
8036,198,2023-11-30,Paid,WEB,GBP
8037,60,2023-10-09,PAID,MOBILE,GBP
8038,779,2024-01-15,CANCELLED,MOBILE,USD
8039,441,2023-10-14,PAID,STORE,EUR
8040,629,2024-02-11,Paid,MOBILE,EUR
8041,874,2023-03-08,paid,WEB,USD
8042,439,2023-10-26,PAID,STORE,GBP
8043,146,2024-03-23,PAID,MOBILE,USD
8044,372,2024-03-14,PAID,WEB,GBP
8045,732,2024-03-08,PAID,WEB,USD
8046,229,2024-02-09,REFUNDED,WEB,GBP
8047,593,2023-07-13,REFUNDED,WEB,USD
8048,614,2024-02-18,PAID,WEB,GBP
8049,918,2023-03-12,CANCELLED,STORE,GBP
8050,976,2023-01-26,PAID,STORE,EUR
8051,724,2023-01-17,paid,WEB,USD
8052,929,2024-03-18,PAID,STORE,USD
8053,92,2023-03-24,CANCELLED,STORE,USD
8054,475,2023-03-04,CANCELLED,WEB,EUR
8055,262,2023-11-28,paid,WEB,GBP
8056,125,2023-03-05,CANCELLED,WEB,GBP
8057,40,2023-03-18,paid,STORE,EUR
8058,544,2023-09-02,PAID,WEB,EUR
8059,427,2023-06-18,Paid,WEB,EUR
8060,595,2023-02-28,Paid,STORE,GBP
8061,904,2023-04-27,CANCELLED,MOBILE,EUR
8062,15,2023-12-21,REFUNDED,MOBILE,USD
8063,730,2023-03-25,REFUNDED,WEB,USD
8064,228,2024-02-28,Paid,STORE,GBP
8065,77,2023-08-17,Paid,STORE,GBP
8066,71,2023-07-26,Paid,STORE,GBP
8067,297,2023-12-07,Paid,STORE,EUR
8068,208,2023-01-26,CANCELLED,MOBILE,GBP
8069,796,2023-10-04,PAID,STORE,USD
8070,169,2023-12-27,PAID,STORE,GBP
8071,874,2024-03-06,Paid,STORE,GBP
8072,971,2023-06-18,Paid,STORE,GBP
8073,328,2023-07-05,Paid,WEB,USD
8074,672,2023-09-17,PAID,WEB,EUR
8075,957,2023-01-21,PAID,STORE,GBP
8076,853,2024-02-27,CANCELLED,STORE,USD
8077,674,2023-02-23,PAID,MOBILE,GBP
8078,101,2024-01-02,REFUNDED,WEB,EUR
8079,709,2023-11-27,PAID,STORE,GBP
8080,471,2023-11-15,REFUNDED,MOBILE,USD
8081,481,2024-03-17,CANCELLED,MOBILE,GBP
8082,762,2023-10-10,PAID,WEB,GBP
8083,660,2023-04-15,Paid,STORE,EUR
8084,31,2023-06-26,Paid,MOBILE,GBP
8085,652,2023-07-01,CANCELLED,STORE,EUR
8086,361,2023-01-19,REFUNDED,WEB,GBP
8087,998,2023-06-02,REFUNDED,WEB,USD
8088,628,2023-04-01,REFUNDED,STORE,USD
8089,606,2023-03-10,paid,MOBILE,USD
8090,526,2023-08-07,REFUNDED,WEB,GBP
8091,760,2023-06-22,PAID,STORE,EUR
8092,602,2023-09-22,paid,MOBILE,USD
8093,17,2023-06-14,paid,MOBILE,EUR
8094,494,2023-07-23,Paid,WEB,USD
8095,677,2023-03-15,paid,WEB,GBP
8096,929,2023-12-25,REFUNDED,MOBILE,EUR
8097,534,2023-03-04,paid,STORE,GBP
8098,994,2023-03-25,REFUNDED,STORE,USD
8099,599,2023-12-22,PAID,STORE,USD
8100,515,2023-08-13,REFUNDED,STORE,USD
8101,362,2023-05-17,paid,WEB,GBP
8102,795,2023-07-29,Paid,WEB,USD
8103,627,2023-08-14,paid,WEB,USD
8104,942,2023-02-19,paid,MOBILE,GBP
8105,599,2024-02-08,REFUNDED,WEB,USD
8106,274,2023-05-06,CANCELLED,WEB,USD
8107,535,2023-09-22,Paid,STORE,EUR
8108,720,2024-02-04,REFUNDED,STORE,EUR
8109,173,2023-01-16,Paid,WEB,EUR
8110,345,2023-05-31,REFUNDED,MOBILE,USD
8111,755,2023-06-08,CANCELLED,WEB,GBP
8112,661,2023-06-02,REFUNDED,MOBILE,EUR
8113,121,2024-03-14,CANCELLED,STORE,USD
8114,669,2023-02-23,Paid,STORE,USD
8115,52,2023-04-08,Paid,STORE,USD
8116,388,2023-03-27,paid,STORE,GBP
8117,893,2023-10-11,paid,WEB,EUR
8118,182,2023-01-06,Paid,STORE,USD
8119,219,2023-03-15,paid,MOBILE,USD
8120,962,2023-11-12,CANCELLED,WEB,GBP
8121,796,2023-01-10,Paid,STORE,EUR
8122,852,2023-03-24,CANCELLED,MOBILE,USD
8123,340,2023-05-02,REFUNDED,WEB,EUR
8124,286,2024-01-21,PAID,STORE,USD
8125,651,2023-02-14,REFUNDED,MOBILE,GBP
8126,664,2023-10-05,Paid,MOBILE,EUR
8127,631,2023-06-05,REFUNDED,WEB,USD
8128,277,2023-09-20,CANCELLED,STORE,USD
8129,746,2023-04-12,paid,STORE,USD
8130,614,2024-03-21,CANCELLED,STORE,EUR
8131,540,2023-04-30,Paid,STORE,EUR
8132,317,2023-01-08,PAID,MOBILE,GBP
8133,794,2023-06-15,PAID,STORE,EUR
8134,192,2023-02-16,Paid,MOBILE,USD
8135,398,2024-02-24,REFUNDED,WEB,GBP
8136,247,2023-07-19,PAID,MOBILE,USD
8137,217,2023-08-30,REFUNDED,WEB,GBP
8138,407,2023-05-21,Paid,MOBILE,EUR
8139,678,2023-12-16,REFUNDED,STORE,GBP
8140,652,2023-06-07,CANCELLED,STORE,GBP
8141,556,2023-04-14,Paid,STORE,GBP
8142,933,2023-02-10,PAID,MOBILE,EUR
8143,510,2023-01-28,paid,STORE,EUR
8144,935,2023-09-29,CANCELLED,WEB,USD
8145,460,2023-06-21,Paid,WEB,EUR
8146,992,2023-01-19,CANCELLED,MOBILE,USD
8147,746,2023-11-21,CANCELLED,STORE,GBP
8148,358,2023-11-27,PAID,STORE,GBP
8149,887,2023-08-16,REFUNDED,STORE,GBP
8150,917,2023-06-24,Paid,STORE,GBP
8151,466,2023-06-11,REFUNDED,STORE,USD
8152,11,2023-05-04,PAID,STORE,EUR
8153,3,2023-03-06,PAID,STORE,EUR
8154,641,2023-06-11,Paid,STORE,EUR
8155,758,2023-04-02,paid,WEB,EUR
8156,464,2023-09-19,Paid,WEB,EUR
8157,277,2023-01-27,REFUNDED,WEB,USD
8158,443,2023-09-17,REFUNDED,WEB,EUR
8159,544,2023-12-03,PAID,WEB,USD
8160,520,2023-06-27,CANCELLED,STORE,EUR
8161,998,2024-02-07,CANCELLED,STORE,GBP
8162,35,2023-02-13,REFUNDED,MOBILE,USD
8163,714,2023-02-28,PAID,MOBILE,GBP
8164,271,2023-09-18,Paid,MOBILE,EUR
8165,632,2023-11-20,PAID,STORE,USD
8166,290,2023-09-24,PAID,MOBILE,EUR
8167,797,2023-04-03,Paid,MOBILE,EUR
8168,735,2024-03-31,REFUNDED,WEB,USD
8169,642,2023-06-11,PAID,MOBILE,USD
8170,715,2023-07-29,paid,WEB,EUR
8171,636,2023-03-22,CANCELLED,WEB,EUR
8172,470,2023-08-02,REFUNDED,STORE,EUR
8173,77,2023-11-24,PAID,MOBILE,EUR
8174,895,2024-01-26,PAID,MOBILE,GBP
8175,295,2023-08-07,REFUNDED,STORE,USD
8176,928,2023-10-06,PAID,MOBILE,GBP
8177,931,2023-09-21,REFUNDED,WEB,USD
8178,557,2024-03-23,Paid,MOBILE,GBP
8179,217,2023-09-11,paid,MOBILE,USD
8180,978,2023-07-07,PAID,STORE,GBP
8181,890,2024-03-04,paid,STORE,GBP
8182,375,2023-08-23,PAID,WEB,GBP
8183,730,2023-03-30,PAID,WEB,USD
8184,433,2023-12-24,paid,STORE,USD
8185,359,2023-03-24,paid,WEB,EUR
8186,334,2024-03-23,PAID,MOBILE,EUR
8187,350,2023-07-04,PAID,WEB,GBP
8188,794,2023-12-03,REFUNDED,STORE,GBP
8189,233,2023-12-07,paid,STORE,GBP
8190,567,2023-01-15,CANCELLED,MOBILE,USD
8191,423,2023-09-01,Paid,STORE,USD
8192,31,2024-02-05,Paid,WEB,USD
8193,768,2024-02-11,Paid,WEB,GBP
8194,63,2023-09-20,CANCELLED,MOBILE,GBP
8195,45,2023-10-02,REFUNDED,MOBILE,GBP
8196,163,2023-02-18,PAID,MOBILE,GBP
8197,70,2024-01-27,CANCELLED,WEB,EUR
8198,977,2023-01-24,Paid,MOBILE,EUR
8199,770,2023-03-31,Paid,WEB,GBP
8200,578,2023-05-18,Paid,WEB,GBP
8201,11,2023-09-09,paid,WEB,EUR
8202,209,2023-12-17,Paid,MOBILE,GBP
8203,907,2023-01-25,REFUNDED,WEB,GBP
8204,518,2023-06-09,REFUNDED,STORE,EUR
8205,372,2023-08-01,REFUNDED,STORE,GBP
8206,211,2023-11-01,Paid,MOBILE,EUR
8207,486,2023-01-05,paid,WEB,EUR
8208,152,2024-02-22,CANCELLED,MOBILE,EUR
8209,965,2023-10-10,paid,STORE,EUR
8210,774,2024-01-24,Paid,STORE,USD
8211,753,2023-01-07,paid,STORE,USD
8212,209,2023-07-08,paid,MOBILE,USD
8213,194,2024-03-27,Paid,WEB,EUR
8214,235,2023-12-20,PAID,WEB,GBP
8215,952,2023-03-23,REFUNDED,WEB,EUR
8216,378,2023-10-15,Paid,MOBILE,USD
8217,719,2023-01-19,CANCELLED,WEB,EUR
8218,83,2023-12-04,REFUNDED,STORE,GBP
8219,906,2023-09-09,PAID,WEB,GBP
8220,511,2023-07-05,paid,STORE,GBP
8221,365,2024-02-25,REFUNDED,WEB,GBP
8222,326,2023-01-10,PAID,STORE,GBP
8223,43,2024-03-29,Paid,MOBILE,EUR
8224,616,2023-08-15,CANCELLED,MOBILE,USD
8225,303,2023-07-01,Paid,MOBILE,GBP
8226,804,2024-02-15,PAID,WEB,GBP
8227,778,2023-09-13,REFUNDED,STORE,GBP
8228,864,2024-01-02,REFUNDED,MOBILE,USD
8229,400,2023-04-16,CANCELLED,STORE,GBP
8230,767,2023-03-31,REFUNDED,WEB,USD
8231,807,2023-09-05,CANCELLED,MOBILE,EUR
8232,949,2023-09-19,CANCELLED,STORE,USD
8233,512,2023-10-08,Paid,MOBILE,USD
8234,182,2024-02-28,Paid,WEB,EUR
8235,965,2023-08-21,paid,STORE,EUR
8236,857,2023-06-15,PAID,WEB,USD
8237,229,2024-02-24,PAID,STORE,GBP
8238,22,2023-01-23,REFUNDED,MOBILE,GBP
8239,801,2023-01-21,CANCELLED,WEB,USD
8240,128,2023-07-16,REFUNDED,MOBILE,GBP
8241,565,2023-05-28,Paid,MOBILE,GBP
8242,210,2023-12-31,CANCELLED,MOBILE,EUR
8243,215,2023-12-22,REFUNDED,MOBILE,USD
8244,12,2023-05-15,Paid,STORE,USD
8245,994,2023-05-06,CANCELLED,STORE,USD
8246,329,2023-10-11,PAID,WEB,USD
8247,171,2023-05-10,PAID,WEB,GBP
8248,78,2023-11-17,PAID,WEB,GBP
8249,236,2023-04-22,PAID,STORE,USD
8250,843,2024-02-20,Paid,STORE,EUR
8251,282,2023-11-08,CANCELLED,WEB,EUR
8252,955,2024-02-23,Paid,MOBILE,EUR
8253,55,2023-06-26,Paid,MOBILE,USD
8254,360,2023-08-18,PAID,STORE,USD
8255,508,2023-11-03,CANCELLED,MOBILE,EUR
8256,290,2023-09-27,CANCELLED,MOBILE,EUR
8257,352,2023-05-12,PAID,STORE,EUR
8258,691,2023-10-27,REFUNDED,WEB,USD
8259,858,2023-10-04,CANCELLED,WEB,GBP
8260,963,2023-11-18,Paid,MOBILE,EUR
8261,280,2023-04-04,paid,MOBILE,USD
8262,48,2023-11-04,REFUNDED,MOBILE,GBP
8263,84,2023-08-13,REFUNDED,WEB,EUR
8264,619,2024-02-24,paid,STORE,USD
8265,375,2023-12-12,CANCELLED,MOBILE,EUR
8266,979,2023-07-27,PAID,STORE,EUR
8267,981,2023-01-24,Paid,MOBILE,USD
8268,868,2023-01-07,paid,MOBILE,USD
8269,971,2023-01-23,PAID,WEB,EUR
8270,440,2024-02-18,Paid,WEB,EUR
8271,658,2023-05-31,REFUNDED,MOBILE,USD
8272,319,2024-03-10,CANCELLED,WEB,GBP
8273,896,2023-04-28,REFUNDED,WEB,USD
8274,132,2024-02-06,REFUNDED,WEB,GBP
8275,391,2023-03-01,PAID,MOBILE,GBP
8276,801,2023-12-09,Paid,MOBILE,EUR
8277,851,2023-08-22,Paid,STORE,USD
8278,5,2024-01-27,CANCELLED,STORE,USD
8279,323,2023-12-17,paid,MOBILE,USD
8280,850,2023-12-03,REFUNDED,WEB,EUR
8281,188,2023-06-25,PAID,STORE,GBP
8282,7,2024-03-05,paid,MOBILE,USD
8283,608,2023-02-26,paid,WEB,EUR
8284,410,2023-05-17,PAID,WEB,GBP
8285,234,2023-06-27,paid,STORE,EUR
8286,553,2023-12-20,REFUNDED,WEB,GBP
8287,6,2023-02-09,paid,WEB,GBP
8288,473,2023-05-04,REFUNDED,MOBILE,EUR
8289,765,2023-05-12,Paid,WEB,GBP
8290,956,2023-05-20,paid,MOBILE,EUR
8291,500,2023-10-27,Paid,WEB,GBP
8292,69,2023-03-23,paid,WEB,USD
8293,45,2023-06-14,PAID,WEB,EUR
8294,935,2023-12-25,Paid,MOBILE,USD
8295,797,2023-09-06,PAID,STORE,USD
8296,655,2024-03-02,REFUNDED,WEB,EUR
8297,995,2024-01-21,paid,WEB,EUR
8298,660,2023-12-24,PAID,WEB,EUR
8299,194,2023-09-06,paid,MOBILE,EUR
8300,130,2023-12-17,CANCELLED,WEB,EUR
8301,485,2023-04-12,PAID,MOBILE,GBP
8302,104,2023-11-16,REFUNDED,MOBILE,EUR
8303,689,2023-01-21,paid,STORE,USD
8304,986,2023-08-26,PAID,MOBILE,USD
8305,54,2023-08-23,paid,STORE,EUR
8306,694,2023-06-16,REFUNDED,WEB,EUR
8307,902,2023-12-20,REFUNDED,MOBILE,EUR
8308,390,2023-10-20,Paid,MOBILE,GBP
