order_id,product_id,qty,unit_price,discount
2430,145,4,1406.52,47.1
5743,414,1,47.36,10.97
2393,462,1,258.05,42.56
878,15,3,2453.13,21.09
4116,617,3,312.81,41.41
5128,847,4,2185.41,48.21
7658,252,1,2118.03,32.67
6951,686,4,2299.87,6.64
1045,6,2,1840.57,5.77
1281,932,2,1257.25,33.22
2990,88,4,916.84,27.88
6411,219,2,2213.8,1.38
4707,411,3,1140.14,33.94
1169,341,3,1792.4,37.32
8399,575,3,2204.29,49.96
1460,165,1,1456.81,31.68
6508,165,2,623.08,46.48
988,353,4,1528.19,33.61
1525,482,1,1814.76,35.71
6075,333,1,464.49,7.06
5949,871,4,2253.21,44.08
5511,599,4,2406.43,10.09
2514,669,2,791.74,3.91
2559,767,1,2056.41,49.45
3054,480,3,2228.39,45.44
1062,742,3,1063.97,34.52
5412,883,4,106.12,12.17
8512,510,1,835.39,29.52
6506,802,4,1219.23,29.46
3920,296,4,44.89,9.36
4110,25,4,1944.7,42.45
6253,517,1,1023.56,46.2
3011,735,3,686.66,16.54
1731,638,2,1448.17,36.34
7787,580,2,1281.39,20.67
2494,914,1,488.95,45.8
8811,832,2,70.84,18.07
1655,182,2,1875.35,21.76
228,748,4,16.52,2.03
782,79,4,239.36,0.49
1649,478,4,1438.29,44.37
1108,35,4,51.81,6.18
803,117,3,527.39,19.25
3241,86,1,86.47,5.99
2441,473,2,1180.2,45.95
3395,916,3,1826.75,17.7
7834,433,3,2248.83,43.64
9226,775,3,2118.67,45.81
1399,588,2,2126.02,19.56
3597,618,4,2246.65,22.77
7995,962,2,1197.6,0.44
3528,664,1,817.68,34.06
959,495,3,2009.88,2.99
611,48,4,1909.44,31.89
594,635,3,79.75,12.75
7354,457,4,2040.17,29.28
1259,377,4,223.86,0.25
6172,86,2,1035.8,8.77
665,360,2,1952.97,47.59
5243,541,4,160.06,47.33
4576,266,1,1063.63,3.94
5403,20,1,768.23,24.59
7799,843,4,593.0,10.84
6040,717,4,358.3,30.45
6826,59,3,1012.37,27.38
463,510,4,2002.79,30.9
8940,400,3,863.87,27.12
553,318,1,707.5,45.62
6880,538,4,562.23,29.29
2107,215,4,2119.3,18.77
4910,785,1,1684.35,13.18
361,795,2,2239.27,19.01
1168,101,3,25.32,2.21
5257,757,1,11.32,1.85
6103,501,1,265.29,7.67
546,578,3,375.7,17.35
9729,775,2,2423.95,20.63
7274,965,4,768.53,7.24
6635,32,4,214.83,14.38
7122,515,4,2042.08,34.12
4319,985,4,2365.11,10.94
8255,730,4,516.78,29.45
1554,887,1,1288.48,27.15
1974,924,4,2254.33,16.69
3118,678,1,1479.78,31.04
4695,174,4,666.8,15.05
3299,130,4,1715.28,24.08
3407,203,3,1909.12,7.12
3779,573,1,2251.69,22.03
2163,959,3,2380.09,1.54
2300,259,4,1659.37,46.14
6005,349,2,1622.1,1.0
734,428,2,1857.93,41.54
5288,566,2,2124.33,21.84
1168,536,2,758.74,2.67
8144,837,4,17.47,0.25
2891,618,-1,2268.52,7.81
1823,225,4,1025.42,39.84
7822,844,1,2427.01,7.44
5988,628,3,959.9,22.89
7150,31,3,967.7,41.53
2436,243,1,1049.44,12.08
1282,708,3,2115.69,34.24
8454,818,4,1507.78,19.21
840,48,1,996.57,4.36
2971,948,2,304.97,24.26
5418,341,3,1242.96,9.89
5654,925,3,425.95,48.61
8353,649,1,654.51,30.86
1092,713,4,2435.95,2.46
8526,274,1,659.49,13.27
6823,561,2,887.24,44.99
1758,97,2,1641.14,8.24
4329,834,2,1687.52,48.78
5808,558,2,2273.36,47.56
2113,983,2,676.37,2.41
3941,73,2,1876.4,26.18
4738,744,2,1348.65,32.68
6275,609,1,978.61,27.78
1452,75,3,685.88,1.4
1435,983,3,2328.41,0.0
4322,36,4,1062.83,45.87
4150,459,4,453.4,2.27
9855,262,4,2324.51,43.98
7771,245,4,1960.01,31.71
7949,396,3,483.35,42.65
8680,84,3,852.91,13.04
2565,213,2,1133.96,42.6
3806,376,1,1836.73,27.86
1256,584,1,219.33,31.83
3675,129,4,2378.18,31.06
5115,240,3,2195.87,21.5
263,770,4,21.71,5.87
4662,304,4,2465.77,13.33
4752,947,1,1057.6,6.9
4326,960,2,2235.07,36.81
4657,233,3,2242.95,29.06
1437,614,3,422.16,35.64
6405,299,2,1871.7,48.92
4285,6,3,2150.89,20.84
4694,658,2,2426.13,30.92
6800,658,3,518.73,9.48
3925,885,4,215.27,45.98
5623,534,-3,367.65,29.06
7611,951,1,1328.97,46.59
3546,945,4,178.94,32.74
8470,776,1,542.3,35.36
7646,689,4,325.1,27.46
2856,622,2,1947.19,7.92
4126,144,1,1076.61,7.4
1009,994,4,273.99,3.29
3469,788,4,848.78,22.73
2730,710,3,1103.19,12.27
4275,213,3,1266.61,24.31
1691,806,4,1467.31,46.62
1254,37,4,2166.6,0.46
2240,642,3,752.13,4.87
185,995,3,2429.88,39.51
7636,836,1,42.28,5.31
9410,971,4,2095.47,5.91
8327,546,3,1413.18,9.59
3090,145,4,343.77,17.49
622,478,3,489.3,6.1
9880,914,4,2217.39,7.67
3248,930,3,2346.89,39.15
5907,572,4,502.39,15.21
8222,119,3,566.48,14.37
6267,426,4,2459.13,36.29
9670,221,4,304.9,36.96
8375,632,4,109.46,24.2
6817,147,1,1132.6,4.22
2279,998,1,247.9,38.24
216,494,4,2297.73,45.72
9791,190,4,927.13,37.73
3303,768,3,858.91,4.34
8569,6,1,1545.43,38.1
1764,681,3,959.26,33.35
3036,107,4,2318.38,48.38
8025,354,4,622.6,45.45
2159,17,1,1862.46,13.16
8939,798,4,664.37,22.03
6806,838,4,92.3,21.29
7961,136,1,2369.73,47.64
1123,114,3,1040.88,8.72
5243,492,4,2048.64,22.19
8256,623,3,679.09,36.08
48,319,2,294.51,7.12
4377,538,1,116.64,7.09
3797,579,1,1139.44,49.27
4275,678,4,1957.16,36.52
4664,853,2,1354.58,23.47
284,135,3,84.2,4.9
2763,561,1,1155.9,23.75
7301,515,3,229.45,32.17
3782,547,4,1160.73,21.77
1022,911,2,1143.47,27.59
5569,85,4,1298.48,33.68
7313,227,2,1350.22,7.53
3765,266,4,38.77,10.06
2611,344,1,1691.11,14.22
5533,726,3,1224.04,0.29
8270,412,3,1237.79,24.35
2205,659,2,1350.45,6.57
4717,427,3,909.73,47.55
3503,511,3,1370.63,13.86
3006,394,2,1751.64,4.22
6640,483,3,34.18,8.05
9496,130,3,940.62,9.94
2300,792,3,1004.51,27.78
9216,517,2,2394.07,20.39
7777,781,3,1602.17,2.47
9048,965,1,2333.22,40.04
3445,110,2,6.12,1.31
7384,39,2,1804.68,42.39
9200,521,4,984.09,23.28
5209,340,3,516.12,19.59
3051,861,4,1476.97,45.45
4438,30,1,499.88,6.3
5247,842,3,2380.23,41.72
6570,302,3,892.59,39.36
6247,466,2,441.38,30.3
5319,633,2,1393.73,1.45
7787,935,1,979.56,26.04
2845,462,3,706.2,31.98
5109,660,3,1740.44,24.92
1768,714,3,65.5,17.08
6525,907,1,1775.54,10.9
4139,399,4,2439.86,49.84
305,631,2,420.17,46.69
1489,501,2,1081.77,42.39
8753,417,3,1153.77,13.29
9391,652,2,2253.36,47.63
605,925,2,178.36,46.79
9615,527,3,917.9,26.71
7401,325,1,1300.53,11.83
8374,847,4,633.01,22.83
9467,696,2,797.99,25.11
2529,939,4,539.52,13.99
4805,246,1,1320.05,34.41
8187,171,1,539.5,1.7
915,862,2,1957.42,2.21
5340,204,3,446.57,38.77
6815,53,4,1885.98,27.4
4646,566,2,557.58,2.82
6262,291,4,447.73,20.34
8093,205,1,1895.63,31.78
5474,901,1,1219.65,39.03
391,358,2,915.52,15.91
4725,281,1,761.28,12.22
67,859,2,959.35,32.85
9123,545,2,1005.28,48.6
984,3,4,1197.66,31.02
6754,503,3,2048.64,20.05
33,761,1,786.0,40.67
295,537,4,1573.54,21.74
6159,139,1,1053.68,31.09
112,562,4,1427.97,33.09
6914,877,3,1866.32,48.01
4512,218,2,541.8,49.24
2146,524,3,1924.86,48.12
4166,515,4,481.76,10.59
2497,37,2,257.41,1.98
7310,96,1,1811.65,6.03
7938,651,1,2024.12,17.05
5804,336,2,2325.63,42.9
1102,647,4,1288.52,8.42
4753,316,2,2192.11,48.12
6735,147,4,866.28,17.3
2209,559,3,2204.09,27.54
1862,570,4,1479.5,49.65
6999,758,3,284.51,2.44
9169,756,1,2002.99,12.33
101,361,3,1395.56,19.51
1116,49,1,2391.7,15.9
7052,516,4,826.21,12.1
4785,779,3,1393.89,16.85
9660,722,3,1201.88,13.61
9454,660,2,399.05,9.03
9029,236,4,1339.19,25.7
5818,297,2,2373.14,19.24
3666,317,2,1684.56,16.1
4619,167,3,575.92,4.84
3189,864,3,2174.41,39.61
7868,355,1,1388.12,33.66
1710,330,3,373.58,21.03
3961,838,4,564.15,20.51
5263,592,1,712.59,30.88
8434,688,1,419.8,48.93
3187,810,4,2176.4,14.41
8720,583,2,639.55,9.03
6909,563,3,1147.75,46.6
6152,827,3,800.16,17.57
2972,239,1,812.56,16.35
3096,99999,3,759.07,7.2
8385,885,2,700.83,14.77
2079,721,3,216.25,32.49
1730,1,3,1977.92,45.35
7476,801,2,1292.92,30.45
8455,848,4,2180.59,24.38
7950,40,4,2121.92,27.23
2711,473,3,827.58,0.97
6540,213,2,965.49,0.89
2410,693,2,1672.61,1.47
7334,764,1,342.82,42.67
1758,923,3,1810.09,49.56
6228,823,4,1106.18,32.03
2281,83,1,1785.61,22.12
699,175,4,1562.78,44.39
3156,499,1,1793.99,14.99
404,488,3,2370.14,18.01
8223,287,1,1334.06,42.52
8304,19,3,2260.95,3.58
5450,920,2,843.42,37.96
5181,541,4,1509.03,26.28
4703,111,2,570.33,35.26
687,138,2,1159.93,44.53
2573,564,4,47.67,12.31
7234,27,3,694.85,10.79
6617,756,4,1016.34,31.52
8022,850,4,2054.13,2202.4
6031,635,2,1781.83,35.01
6924,981,2,679.85,21.47
6246,117,4,1873.37,49.77
4074,888,1,2099.24,22.02
1423,331,4,2346.12,6.85
4077,575,2,2391.56,21.94
1741,370,3,841.1,31.74
6664,247,2,968.77,7.74
5174,177,3,239.65,0.17
9011,818,3,165.99,0.43
8739,823,2,1942.91,19.67
2426,369,2,1181.98,29.96
5386,125,4,188.58,39.95
3327,988,4,1462.58,5.49
1225,929,4,2277.16,1.28
9048,831,3,2314.37,19.89
8826,337,2,662.64,2.48
8807,222,4,143.83,25.85
3574,865,4,1078.08,29.4
5720,147,2,210.34,23.13
8599,561,4,2356.3,41.26
1316,549,2,263.64,34.14
271,410,2,374.77,34.76
7386,870,2,913.0,4.29
199,947,3,269.56,22.6
8097,397,4,585.05,36.66
2047,573,3,1234.34,30.61
7572,695,3,35.21,4.24
4722,76,2,1855.28,23.48
1924,658,2,323.78,39.21
6146,586,4,1345.04,9.35
1209,500,3,184.64,37.53
9029,153,3,1985.13,16.23
2558,929,4,1632.24,21.58
3153,220,4,135.97,9.22
2920,139,3,237.86,26.63
8849,291,4,1226.97,12.91
4882,336,2,1557.85,12.28
2689,696,3,265.86,42.56
7681,668,4,436.56,11.87
6608,345,4,1062.95,46.48
5419,887,1,1880.03,32.34
5747,274,2,858.98,8.63
7222,99,4,2036.95,33.88
8495,898,4,1274.23,42.8
6429,919,4,2135.29,1.32
9536,45,1,789.56,44.73
8310,325,2,1779.94,42.79
8497,579,2,781.67,34.1
5742,662,2,1654.77,1693.92
4748,764,2,2211.02,39.23
2856,359,3,11.28,1.14
1464,36,4,1633.0,47.47
5365,658,1,273.08,49.31
4785,830,1,1478.27,2.05
7762,147,4,56.48,10.52
5974,831,1,2414.39,28.04
3973,751,1,228.28,17.31
4231,122,3,1711.45,25.0
1636,782,3,726.55,10.28
2245,780,1,2415.66,14.06
2141,686,1,613.87,27.9
6989,697,4,2156.44,14.76
3705,998,1,1904.4,44.43
798,765,3,2338.89,45.41
7699,691,1,1363.95,34.66
5894,940,3,1729.18,40.27
9760,261,4,2096.67,22.94
1407,499,3,1377.44,38.59
90,194,1,2497.38,13.47
1904,25,1,985.71,9.15
5816,90,3,2105.09,34.41
5411,728,3,2260.53,49.31
6926,315,3,99.87,1.06
9176,638,2,1617.25,9.35
7329,917,4,184.39,37.45
1518,310,3,1461.0,2.81
7804,781,4,684.01,32.45
2639,610,1,671.22,10.25
2792,625,3,2070.99,36.21
106,203,2,2378.31,9.28
445,34,2,1626.72,44.67
4309,321,2,1188.57,10.21
8240,623,3,1702.84,16.94
68,17,1,133.01,0.09
5685,432,3,469.38,18.96
3528,959,2,397.91,42.35
8628,776,2,1129.39,45.15
7844,260,3,2283.32,7.14
1722,601,1,246.92,46.37
9740,779,1,2332.37,49.96
9717,464,3,1650.7,2.89
6501,798,4,754.15,42.65
5215,997,3,2459.58,9.91
3012,89,3,2470.0,17.31
3697,63,1,1404.67,40.91
112,958,1,260.88,44.93
4106,852,1,1719.2,47.57
1160,949,2,1065.83,30.79
9672,253,3,564.74,35.5
6990,66,4,275.71,36.61
9624,35,4,548.27,0.44
2655,623,4,141.23,34.91
395,970,4,549.31,22.06
6077,484,3,1172.43,49.03
9703,240,2,1703.67,19.16
7029,213,1,1677.75,16.65
174,163,1,2336.56,22.87
8881,492,3,1069.54,15.4
5439,336,2,2442.12,28.94
4119,839,3,2470.77,34.57
6306,779,2,1247.59,36.27
4308,133,4,1421.86,11.6
7839,338,3,574.57,21.58
1987,488,4,1295.34,44.66
8906,71,3,960.72,13.83
5688,167,3,1136.15,23.97
1474,954,1,519.12,48.59
3381,531,2,1394.58,5.5
8191,861,2,1400.5,8.84
6952,127,3,1737.38,21.53
2953,806,1,960.72,18.24
9028,678,4,350.16,48.56
9180,795,3,2165.08,18.04
5658,378,1,2490.0,2.79
4588,477,4,1794.34,22.9
9385,279,1,125.49,17.52
3965,904,1,698.45,20.14
6351,383,2,2085.2,29.56
5012,114,2,473.45,32.12
1675,997,3,277.2,10.35
8730,391,2,1706.4,40.74
3205,962,1,760.07,4.77
9843,16,2,820.93,32.22
9242,467,2,748.49,44.74
2729,810,1,468.73,39.4
7877,305,1,752.64,17.98
552,344,2,1097.75,7.84
7902,71,1,2110.67,49.21
6763,191,1,7.91,1.37
5927,109,2,2253.58,2.07
4587,42,2,1148.73,36.85
6024,988,3,1693.22,46.0
4783,177,2,130.3,34.82
2318,971,1,1894.11,41.54
1967,173,4,521.35,18.57
9945,202,1,1831.78,3.75
442,620,3,1037.41,39.98
1774,628,1,1487.19,38.44
1980,250,1,1685.55,24.62
4096,663,4,1201.14,40.54
4867,914,4,2485.16,0.84
7637,694,4,91.19,10.96
603,557,4,2459.95,1.94
974,233,2,2235.11,35.02
107,803,1,14.01,1.75
1747,976,3,2288.19,38.11
4374,994,3,1886.89,0.76
1889,396,4,856.27,24.67
1859,969,2,2012.54,18.18
8447,862,3,2040.28,11.19
3837,820,4,922.57,6.29
7163,829,2,970.33,22.28
5683,860,2,2253.32,24.08
999999,904,4,329.38,27.75
1074,296,4,182.83,29.34
8450,225,1,35.3,5.17
4540,190,3,765.44,43.99
2000,92,2,2360.24,18.26
4913,989,3,58.42,6.26
1403,173,2,766.84,3.45
6986,99,3,1084.11,17.44
757,757,1,2123.57,47.76
6564,281,2,2352.34,9.92
9501,957,3,1217.98,48.94
9777,595,2,1593.53,7.31
6339,341,2,2338.97,3.86
3802,404,1,2366.67,22.18
8332,431,1,2353.41,1.56
1027,161,3,2126.33,24.03
7815,746,2,2361.22,13.35
8341,683,4,1525.2,17.77
5819,120,4,1783.84,9.1
9272,84,1,211.28,18.69
4698,493,2,2493.04,13.07
1566,725,1,2024.33,20.76
8282,88,4,1409.78,13.19
6483,253,2,279.25,19.22
3655,828,2,1494.4,48.6
1451,90,1,1761.07,27.23
3899,853,3,283.88,46.81
9112,821,3,1552.09,5.26
7473,591,1,1491.55,18.88
3185,115,4,399.31,48.58
1085,118,2,675.59,43.83
1340,265,2,855.5,31.19
7188,879,4,2475.75,2668.65
9028,573,2,57.09,3.51
6042,625,2,360.24,25.79
3313,681,1,2093.29,21.1
7433,586,3,1713.15,41.19
972,288,4,31.59,7.01
5866,64,4,1254.48,11.61
9899,103,2,1263.66,23.09
9978,536,2,399.97,13.35
2638,92,2,777.04,12.77
2397,396,3,760.6,20.85
2988,814,2,446.25,1.63
4852,405,4,2247.59,42.57
7617,76,2,1575.73,37.18
8691,741,1,1295.53,25.86
989,547,4,1756.85,33.21
9609,544,1,1514.18,23.94
2391,138,1,2062.89,27.31
9328,69,2,1596.75,14.53
5783,5,1,1583.66,38.0
9684,208,2,1765.96,22.71
7378,912,4,1090.39,46.72
8518,221,2,1432.68,12.72
2679,35,4,2309.47,23.6
2702,115,3,1463.37,14.57
9164,169,3,2088.0,44.32
5962,110,3,1938.11,9.09
7332,756,4,1495.96,12.86
7010,264,3,1671.09,5.82
642,343,1,2475.8,22.52
3204,145,1,2134.35,5.4
4233,850,2,1882.37,1.51
2085,643,4,585.19,33.83
3587,376,1,2076.63,6.72
8100,853,3,806.03,34.01
3328,355,1,1972.11,11.42
3440,865,3,2437.02,33.33
9655,754,1,713.24,14.12
5799,547,4,1029.46,1.68
8121,329,1,1368.78,29.68
6183,961,3,2272.17,29.69
5137,606,2,477.04,44.18
6912,60,2,2231.6,8.27
4887,952,2,1598.16,18.89
8260,828,1,447.27,17.54
8255,712,3,289.18,1.58
3740,287,3,1426.46,47.95
7,339,4,2110.93,7.71
34,666,2,2414.41,39.04
7552,207,1,485.18,45.8
1289,981,4,1985.05,35.28
9900,988,3,1652.09,27.7
55,988,4,1950.13,2.35
5815,460,2,1198.89,34.04
9751,607,4,1042.83,1.17
766,516,2,2266.59,32.11
7390,429,3,1908.2,35.79
3889,835,2,771.16,49.56
2586,825,3,2001.6,7.97
1933,582,2,223.06,6.75
2469,489,2,2325.87,17.63
350,971,2,813.63,45.98
4193,624,3,437.75,44.77
5613,510,3,1200.41,33.81
8286,25,1,48.66,5.39
2957,699,4,1901.04,38.63
8583,496,4,311.64,41.41
2484,214,1,,31.16
7481,874,3,347.47,5.84
9505,241,4,993.81,19.86
1643,118,1,2132.71,34.47
8512,457,3,621.14,18.04
2999,24,2,2322.01,41.66
8147,378,4,2433.14,5.86
6437,499,4,2266.95,43.17
5180,499,3,892.6,39.48
3092,749,2,2185.18,32.21
5447,122,2,733.85,6.04
7235,281,2,973.2,33.5
243,651,4,858.23,5.22
5423,97,2,516.43,2.58
6080,714,1,636.2,32.25
8948,866,1,2253.31,3.74
3651,655,4,1467.56,27.61
5142,737,2,583.34,32.11
1754,798,4,1437.39,20.31
1183,378,4,2326.45,0.48
238,287,2,1668.57,28.7
2354,673,4,843.56,46.91
695,803,3,512.33,47.84
3317,764,4,105.83,3.95
6668,434,4,1962.41,24.37
4689,378,2,383.55,6.75
3728,547,3,1068.07,32.6
6591,2,2,1204.49,20.66
5127,253,2,212.95,27.07
5540,892,1,572.84,32.83
5169,643,-3,632.52,22.28
9842,433,3,1423.5,28.84
8895,458,2,1818.03,30.54
5682,951,4,1839.79,10.2
8547,536,3,1571.11,27.81
2434,580,3,2228.61,30.17
9242,103,3,882.01,49.94
382,136,3,117.82,26.89
4043,6,2,1225.72,11.87
2709,601,1,452.32,31.05
9434,711,4,400.62,36.22
6783,384,4,1437.0,7.31
2326,59,1,1312.86,43.23
4927,446,4,819.55,33.22
2458,926,3,239.07,48.62
1054,606,4,982.66,11.56
8361,104,4,2176.4,48.99
8299,675,3,117.0,17.51
5542,211,3,933.83,49.41
4193,58,3,738.68,43.17
7866,485,2,1244.28,3.24
5903,207,2,819.6,17.39
2697,65,4,673.36,8.96
7363,125,4,2425.26,28.37
8995,354,4,1466.96,18.39
6791,330,2,204.92,289.85
5142,342,2,1050.73,3.75
9853,450,3,1576.32,17.08
6811,824,3,1748.58,11.69
6469,732,4,468.12,16.06
7540,378,4,735.49,32.42
8820,156,2,25.06,3.29
9597,529,3,1976.9,37.47
7037,817,2,1752.71,46.97
7655,679,4,1679.65,27.29
2237,756,2,966.55,16.16
3257,80,1,2446.4,14.69
8584,15,4,2229.27,30.73
1554,529,1,939.4,25.17
9736,287,4,2280.86,8.53
6268,649,4,1753.54,49.5
1851,279,3,2142.97,2.75
7475,265,4,2258.87,2.53
9234,139,3,160.26,38.54
1571,120,2,816.17,12.26
6024,980,4,2425.44,36.46
7303,300,2,1927.74,30.72
3647,886,2,1770.23,23.59
7079,194,1,2050.34,35.03
1592,561,4,1955.42,43.13
343,127,3,1698.6,49.13
4991,25,2,16.29,0.7
4576,233,2,1784.58,39.06
9604,535,3,300.11,47.91
7761,665,2,1820.44,9.85
8857,881,4,2337.32,5.84
9382,249,1,954.81,12.32
8652,395,1,1172.25,49.43
4882,395,4,564.72,28.48
4169,736,3,2492.61,24.92
8247,440,2,773.07,24.6
5131,740,4,2451.62,25.02
4309,1,3,934.97,18.01
6581,407,4,1514.95,24.76
4613,704,4,1274.18,13.58
3246,248,3,761.22,8.19
131,964,3,999.64,0.39
1371,614,4,2226.57,16.77
9402,491,4,1993.23,41.48
1810,607,1,1378.72,29.34
21,390,2,1164.57,7.74
1296,785,2,211.14,19.43
6405,188,2,518.75,10.15
2521,197,1,147.9,19.36
7083,76,1,1232.35,39.5
6549,573,2,550.92,38.27
7224,734,1,1550.67,47.85
5064,189,2,31.62,4.7
4917,582,1,1981.43,4.42
7086,131,2,1754.45,34.26
3130,136,2,1375.91,34.07
8514,335,4,321.6,46.55
7369,176,2,2495.82,41.32
7904,907,2,929.66,32.59
7498,488,4,994.26,41.65
1768,751,1,2333.17,45.04
5510,511,3,1483.57,42.54
8288,461,1,2318.97,11.1
775,51,4,775.78,45.49
2691,228,3,1195.25,21.74
6696,505,2,2274.14,16.77
9515,21,4,1755.78,19.87
9526,232,1,1761.77,26.84
4001,938,1,1233.63,21.36
2653,767,2,1315.8,17.86
1096,902,3,759.56,8.57
7231,216,1,1246.09,43.13
1513,596,1,557.16,26.63
2706,929,2,524.05,39.49
4904,911,3,816.51,48.56
9851,35,4,2114.71,29.94
6172,516,2,1416.46,39.16
6778,892,1,1098.5,32.8
9514,465,3,556.31,20.19
1761,85,2,1720.33,4.93
518,24,2,884.75,29.01
180,672,3,2014.94,18.35
6295,935,2,91.72,16.25
284,382,1,1117.89,20.4
2418,12,1,1664.99,48.39
6920,414,4,278.31,15.66
3883,364,3,1862.53,0.85
7522,621,2,744.26,38.0
53,195,2,724.79,16.76
3830,440,2,1533.36,32.08
9260,345,3,1143.3,27.58
5578,817,2,1906.57,2.54
3041,465,3,751.45,48.36
9476,100,4,780.18,4.45
1369,6,2,12.28,0.15
6766,77,3,1534.37,11.44
430,22,4,232.14,11.62
7984,205,1,956.45,10.64
9377,608,1,1918.61,18.68
8420,574,4,1614.9,49.72
8909,264,1,1396.36,20.05
8105,307,3,1954.19,28.06
4440,203,3,2392.95,49.62
6493,380,1,1140.71,9.09
3570,872,3,529.88,18.4
3547,358,3,1106.21,8.97
2447,762,3,828.69,14.24
8636,613,3,100.7,6.51
8534,468,3,2406.8,1.49
8069,702,2,57.49,3.22
7183,788,4,577.74,49.1
5884,913,3,1346.13,21.19
5092,607,2,1232.33,37.5
3773,617,3,2024.43,33.2
3073,430,4,1538.12,4.81
5586,433,2,1739.19,0.48
8016,730,2,719.11,48.37
9905,436,2,213.45,12.87
730,995,2,1497.85,44.04
726,640,4,588.92,0.13
4777,479,3,1044.99,12.98
2475,936,4,1034.67,39.84
1869,8,2,2030.77,25.21
3257,207,3,998.85,12.81
5280,208,2,2194.32,32.95
5091,7,4,2024.71,17.01
4647,306,3,1718.31,17.6
584,365,3,831.97,16.88
6742,459,4,1456.69,27.44
3165,322,2,953.84,9.03
1792,449,3,1686.91,29.83
9254,153,4,2144.55,37.31
2796,682,4,1397.99,21.46
6273,97,1,1434.94,15.5
9144,793,1,1074.67,9.53
9623,638,4,2006.64,47.92
7699,531,1,980.67,10.16
8313,288,1,913.08,33.92
8894,205,1,1399.89,13.08
9060,62,3,2348.72,44.81
3591,379,3,2193.15,22.37
7568,934,3,927.68,12.47
175,654,1,1636.61,0.18
1360,225,1,2219.93,42.04
1910,278,3,1875.81,37.02
4633,524,3,53.36,11.53
7433,592,2,1976.41,30.85
6033,655,4,1473.9,3.62
4448,634,3,1329.4,30.58
8368,51,4,1024.71,20.98
4930,377,3,2083.63,24.59
612,594,1,610.68,6.91
9580,486,1,2398.07,40.5
4514,867,4,1944.09,45.25
6605,659,2,213.81,33.31
3215,77,1,659.81,29.37
5424,124,3,14.98,1.11
9618,219,2,1224.52,2.29
2793,297,4,2281.92,37.24
7708,206,4,38.22,10.7
6603,900,2,62.99,8.79
975,896,1,713.05,4.92
9698,696,2,1582.35,22.24
7561,498,3,2092.72,20.3
923,444,3,1378.83,34.6
5400,569,1,849.89,4.93
2876,423,4,1689.6,0.43
3339,956,4,2229.56,3.3
97,224,3,611.0,24.69
3138,796,1,1024.48,3.81
8641,631,1,1128.64,33.48
547,623,3,1904.66,32.41
6588,859,3,1998.79,42.55
7485,651,2,1120.65,22.1
474,651,2,2108.57,36.7
2964,328,2,240.4,41.94
5810,928,1,313.72,34.63
5422,181,1,92.5,2.15
743,733,3,1797.38,43.4
3267,173,1,1049.19,0.61
3400,212,1,953.08,40.52
6844,33,4,2121.99,19.23
7612,869,4,181.97,8.73
1014,612,4,1162.37,41.45
8627,675,4,55.99,13.4
8062,62,1,125.12,17.88
5138,208,4,2196.3,18.6
8174,151,2,231.74,13.76
132,303,2,98.51,23.43
2211,301,1,2475.1,44.23
2799,962,2,1150.59,26.71
5259,650,1,2168.34,45.44
2304,869,4,2203.27,5.22
341,970,3,2277.89,46.53
544,648,3,389.98,7.63
2746,44,3,1795.98,35.31
1040,608,1,1621.18,9.68
6992,333,2,1028.57,44.95
6511,82,3,1246.13,41.56
129,228,4,528.6,26.9
2117,744,1,1239.69,2.89
2543,763,1,1682.46,2.87
5209,133,3,47.68,0.01
641,305,4,1819.16,2.85
-1,879,2,2271.49,3.1
9479,537,3,946.92,3.97
6943,1,1,2225.94,25.57
3402,628,4,2260.85,9.35
5184,460,4,329.11,27.45
4650,968,2,1476.91,33.96
6269,662,1,1378.23,6.32
1409,436,3,2087.65,9.25
7823,524,4,279.23,3.42
1420,54,1,1472.54,33.6
4578,610,2,391.34,27.55
7254,275,1,407.22,6.53
5764,11,2,2487.34,21.83
9633,122,3,1951.43,47.0
1720,948,2,2247.0,8.35
8691,704,3,2286.29,27.11
353,491,4,594.41,14.28
9382,851,4,627.74,31.91
3539,801,1,2060.72,4.33
131,392,3,1198.45,12.66
9830,716,2,627.36,15.3
3087,351,4,1272.39,6.58
2272,371,3,1392.84,29.59
8521,663,4,52.4,7.79
9747,20,1,1289.64,35.41
1041,85,1,903.95,36.94
9298,691,3,425.27,1.46
8925,328,4,835.16,47.7
179,52,1,1093.84,32.69
4769,85,2,509.01,49.16
7693,64,1,1284.09,47.2
2371,970,4,1109.85,3.28
9361,587,2,2033.5,13.54
2946,67,3,1744.41,17.53
4812,6,4,1660.37,16.63
9280,172,1,483.75,26.66
4200,310,2,353.06,13.81
2080,344,1,677.24,49.96
9905,759,3,1133.68,12.85
5138,554,3,1184.15,19.75
4400,720,1,525.11,40.14
6284,682,2,1704.85,40.8
6929,31,2,1491.57,40.05
4278,65,4,1196.5,20.37
238,167,1,649.86,23.56
5455,474,4,1694.95,12.26
892,694,2,1391.16,22.51
1771,645,2,646.86,33.44
5310,656,4,858.23,17.45
1467,626,4,818.95,24.19
9595,371,3,2443.56,42.01
2018,184,1,2333.64,2454.66
1784,440,1,1764.46,29.06
4352,542,4,1420.26,32.62
3604,570,4,1798.15,29.34
7496,244,4,999.08,16.41
7339,766,4,732.07,44.69
4636,124,4,1615.79,7.95
1156,165,1,2432.14,12.02
2660,696,1,1111.91,13.34
